TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,LocationCoords,Month,TransactionType,Channel,CustomerOccupation,AgeGroup,AmountGroup,Target
525.28,69.0,134.0,1.0,4693.6,2634.80046780374,4,0,0,1,2,0,1
110.17000000000002,30.0,137.0,1.0,464.1999999999998,681.143084500704,9,0,0,0,0,1,2
632.69,80.0,76.0,1.0,4363.74,2625.6387558420174,9,0,0,1,2,0,1
124.35,72.0,90.0,1.0,3319.76,2135.713473990667,12,0,0,1,2,1,1
43.849999999999994,62.0,122.0,1.0,4356.98,3960.4544021953357,3,0,0,1,2,1,0
283.81,28.0,29.000000000000014,1.0,1519.35,3915.3405767631098,3,0,0,2,0,1,0
168.53,71.0,112.0,1.0,5962.58,4139.145472017721,6,0,0,1,2,1,0
218.59,40.0,123.0,1.0,6699.23,2625.6387558420174,11,0,0,0,0,1,1
132.84,21.0,143.0,1.0,822.7299999999996,2135.713473990667,8,0,0,2,0,1,1
157.37,42.0,289.0,1.0,13964.31,2209.3234283215647,11,0,0,0,1,1,1
144.77000000000004,20.0,159.0,1.0,867.3199999999997,2920.5641358860153,7,0,1,2,0,1,1
643.22,64.0,93.0,1.0,1035.8600000000001,1201.0093681251697,5,0,0,0,2,0,2
208.07,32.0,36.0,1.0,8478.9,2135.713473990667,7,0,1,0,0,1,1
295.5,59.0,36.0,1.0,6280.66,3431.992748118375,11,0,0,1,1,1,0
30.230000000000018,44.0,99.0,1.0,481.1300000000001,2434.615458568335,11,0,0,0,1,1,1
180.24,58.0,144.0,1.0,8431.23,3450.9396200391825,7,0,0,0,1,1,0
13.70999999999998,38.0,148.0,1.0,8342.79,2625.6387558420174,5,0,1,0,0,1,1
96.54000000000002,58.0,95.0,1.0,7182.22,0.0,3,0,0,1,1,1,2
101.04000000000002,27.0,160.0,1.0,1695.5699999999997,2547.902400533006,7,0,0,2,0,1,1
74.42000000000002,49.0,68.0,1.0,6264.21,3063.3424756330105,11,0,1,0,1,1,0
39.65999999999997,52.0,169.0,1.0,8497.34,461.4462987711208,5,0,0,0,1,1,2
99.36000000000001,40.0,46.0,1.0,1272.12,3875.612974892549,5,0,0,0,0,1,0
123.85,56.0,244.0,1.0,3959.62,3593.232545254742,8,0,1,0,1,1,0
426.93,19.0,248.0,1.0,476.1899999999996,1841.472178998541,12,0,0,2,0,1,1
133.73,25.0,123.0,1.0,1872.2200000000003,4111.761663131726,5,0,1,2,0,1,0
222.39,49.0,73.0,1.0,3117.39,461.4462987711208,8,0,1,0,1,1,2
215.94,22.0,140.0,1.0,1841.69,461.4462987711208,6,0,1,2,0,1,2
131.46,67.0,258.0,1.0,6642.33,854.8235744296312,5,0,0,1,2,1,2
202.86,61.0,149.0,1.0,7642.25,1536.6261138623188,5,0,0,0,2,1,1
268.39,26.0,171.0,1.0,136.73999999999978,1754.3467829959206,6,0,0,2,0,1,1
137.35,40.0,220.0,1.0,12662.66,4032.909379952436,3,0,0,0,0,1,0
353.82,42.0,143.0,1.0,705.75,1180.9745902362406,4,0,0,0,1,1,2
364.42,51.0,146.0,1.0,8119.73,2634.80046780374,10,0,0,0,1,1,1
195.12,46.0,144.0,1.0,6101.15,1046.4416636807618,7,0,0,0,1,1,2
230.61,80.0,204.0,1.0,2561.42,681.143084500704,9,0,0,1,2,1,2
739.28,58.0,47.0,1.0,11905.64,3416.964917120046,6,0,0,0,1,0,0
390.35,64.0,61.00000000000001,1.0,7095.88,1841.472178998541,9,0,0,0,2,1,1
242.03,58.0,124.0,1.0,4382.73,2209.3234283215647,3,0,1,0,1,1,1
242.39,18.0,271.0,1.0,1328.73,2547.902400533006,11,0,0,2,0,1,1
135.03,23.0,180.0,1.0,1278.0,4139.145472017721,2,0,0,2,0,1,0
193.54,80.0,267.0,1.0,2929.51,2135.713473990667,10,0,0,1,2,1,1
617.3600000000001,29.0,61.00000000000001,1.0,8926.38,1764.1919772736521,11,0,0,0,0,0,1
775.23,59.0,38.0,1.0,5977.59,2920.5641358860153,8,0,1,0,1,0,1
266.57,72.0,100.0,1.0,7676.92,3063.3424756330105,9,0,0,1,2,1,0
153.4,45.0,144.0,1.0,4657.7,3431.992748118375,3,0,0,0,1,1,0
5.1200000000000045,34.0,90.0,1.0,3293.01,0.0,10,0,0,0,0,1,2
119.11000000000001,57.0,131.0,1.0,7998.25,775.234503741158,6,0,0,0,1,1,2
119.72,30.0,123.0,1.0,3435.34,3416.964917120046,2,0,0,0,0,1,0
107.4,58.0,32.0,1.0,344.0699999999997,461.4462987711208,6,0,1,0,1,1,2
115.92000000000002,53.0,57.0,1.0,3897.17,681.143084500704,1,0,0,1,1,1,2
438.04,67.0,247.0,1.0,5358.95,129.724928189055,8,0,0,1,2,1,2
677.29,27.0,287.0,1.0,627.79,2283.538694936679,5,0,1,0,0,0,1
296.0,35.0,248.0,1.0,7418.82,3593.232545254742,5,0,0,0,0,1,0
299.09,36.0,84.0,1.0,5615.26,306.49049080317803,1,0,0,0,0,1,2
461.52,24.0,44.0,1.0,1995.1800000000003,2625.6387558420174,5,0,0,2,0,1,1
100.51999999999998,50.0,110.0,1.0,453.3900000000003,3593.232545254742,1,0,0,0,1,1,0
85.35,66.0,166.0,1.0,2173.76,327.91251631202124,7,0,0,1,2,1,2
79.75999999999999,39.0,170.0,1.0,6452.14,681.143084500704,2,0,0,0,0,1,2
778.49,75.0,107.0,1.0,7713.67,1841.472178998541,7,0,1,1,2,0,1
386.38,42.0,135.0,1.0,5528.36,3450.9396200391825,1,0,1,0,1,1,0
165.25,35.0,106.0,1.0,9939.94,4032.909379952436,11,0,1,0,0,1,0
14.29000000000002,34.0,150.0,1.0,7016.99,3944.422231489921,2,0,0,0,0,1,0
232.79,55.0,145.0,1.0,2661.3,1038.5237004133305,9,0,0,1,1,1,2
293.97,68.0,153.0,1.0,7371.85,3450.9396200391825,11,0,0,1,2,1,0
136.32,19.0,113.0,1.0,264.8299999999999,1754.3467829959206,10,0,1,2,0,1,1
251.06,36.0,34.0,1.0,10001.66,2634.80046780374,12,0,1,0,0,1,1
50.170000000000016,77.0,35.0,1.0,7752.14,4032.909379952436,9,0,0,1,2,1,0
21.399999999999977,34.0,258.0,1.0,9594.11,3960.4544021953357,12,0,0,0,0,1,0
73.28,21.0,21.0,1.0,1329.4099999999999,306.49049080317803,3,0,0,2,0,1,2
70.23000000000002,38.0,260.0,1.0,11624.93,1536.6261138623188,9,0,0,0,0,1,1
689.29,22.0,100.0,1.0,168.84000000000015,3063.3424756330105,1,0,0,2,0,0,0
745.03,28.0,231.0,1.0,160.5699999999997,2253.8714609191984,8,0,1,2,0,0,1
54.610000000000014,58.0,160.0,1.0,7135.64,1180.9745902362406,12,0,0,0,1,1,2
54.05000000000001,27.0,146.0,1.0,469.1400000000003,1046.4416636807618,4,0,0,2,0,1,2
107.47,67.0,144.0,1.0,7517.5,2434.615458568335,4,0,1,1,2,1,1
219.63,48.0,44.0,1.0,8013.63,854.8235744296312,11,0,0,0,1,1,2
93.51999999999998,51.0,97.0,1.0,2791.2,129.724928189055,8,0,1,0,1,1,2
275.92,62.0,107.0,1.0,1777.38,1222.8481398850859,9,0,0,1,2,1,2
376.79,68.0,265.0,1.0,7749.14,1180.9745902362406,1,0,0,1,2,1,2
8.980000000000018,66.0,56.0,1.0,4516.76,775.234503741158,8,0,1,0,2,1,2
697.32,68.0,91.0,1.0,2016.02,1201.0093681251697,5,0,1,1,2,0,2
17.44999999999999,18.0,88.0,1.0,1959.52,1841.472178998541,9,0,0,2,0,1,1
442.74,23.0,136.0,1.0,1790.27,3915.3405767631098,10,0,0,2,0,1,0
623.9,27.0,249.0,1.0,711.4700000000003,4111.761663131726,8,0,0,2,0,0,0
63.40999999999997,26.0,36.0,1.0,1546.2200000000003,2253.8714609191984,11,0,0,2,0,1,1
346.85,44.0,88.0,1.0,7208.15,1764.1919772736521,11,0,0,0,1,1,1
7.5,63.0,36.0,1.0,6485.78,2209.3234283215647,2,0,1,1,2,1,1
206.46,65.0,279.0,1.0,3984.38,461.4462987711208,11,0,0,1,2,1,2
423.11,60.0,47.0,1.0,412.77999999999975,768.3411955450501,7,0,0,0,1,1,2
35.84000000000003,54.0,172.0,1.0,4795.65,2634.80046780374,3,0,1,1,1,1,1
88.6,28.0,105.0,1.0,246.5699999999997,681.143084500704,2,0,0,2,0,1,2
22.45999999999998,54.0,78.0,1.0,6631.5,0.0,5,0,1,1,1,1,2
334.89,21.0,260.0,1.0,1661.6800000000003,2253.8714609191984,7,0,1,2,0,1,1
319.27,54.0,59.0,1.0,5504.01,1841.472178998541,7,0,1,1,1,1,1
144.3,18.0,88.0,1.0,312.1899999999996,2135.713473990667,12,0,0,2,0,1,1
348.7,69.0,149.0,1.0,2445.58,3960.4544021953357,5,0,0,1,2,1,0
366.21,62.0,181.0,1.0,10862.99,2135.713473990667,1,0,0,0,2,1,1
99.11000000000001,55.0,12.0,1.0,5414.87,129.724928189055,5,0,1,1,1,1,2
539.35,55.0,127.0,1.0,3919.44,1180.9745902362406,5,0,0,1,1,0,2
188.99,58.0,92.0,1.0,7315.34,2135.713473990667,6,0,0,0,1,1,1
710.14,26.0,227.0,1.0,465.6300000000001,3063.3424756330105,3,0,0,2,0,0,0
308.68,53.0,170.0,1.0,9992.36,1180.9745902362406,2,0,1,0,1,1,2
166.68,57.0,139.0,1.0,5141.19,3431.992748118375,3,0,0,1,1,1,0
66.57999999999998,23.0,79.0,1.0,1636.3199999999997,681.143084500704,12,0,0,2,0,1,2
223.43,77.0,178.0,1.0,7932.41,2209.3234283215647,2,0,0,1,2,1,1
659.95,60.0,114.0,1.0,3927.69,775.234503741158,9,0,1,0,1,0,2
634.86,27.0,45.0,1.0,588.5,1147.191043173558,8,0,0,2,0,0,2
286.5,30.0,60.0,1.0,8517.95,306.49049080317803,10,0,0,0,0,1,2
322.96,76.0,168.0,1.0,2401.59,129.724928189055,11,0,0,1,2,1,2
654.48,19.0,114.0,1.0,6776.41,768.3411955450501,8,0,0,2,0,0,2
157.97,48.0,140.0,1.0,5529.92,129.724928189055,6,0,0,0,1,1,2
120.9,40.0,52.0,1.0,9009.42,3416.964917120046,7,0,0,0,0,1,0
254.77,57.0,57.0,1.0,5994.87,2625.6387558420174,1,0,0,0,1,1,1
795.96,65.0,119.0,1.0,5468.58,681.143084500704,9,0,1,1,2,0,2
149.25,39.0,142.0,1.0,5677.52,1841.472178998541,4,0,0,0,0,1,1
3.419999999999959,43.0,158.0,1.0,14180.21,2547.902400533006,9,0,0,0,1,1,1
68.19,40.0,189.0,1.0,9895.1,3960.4544021953357,3,0,1,0,0,1,0
493.42,39.0,111.0,1.0,2232.84,272.87354047892876,6,0,0,0,0,1,2
37.56999999999999,57.0,42.0,1.0,7739.54,3063.3424756330105,4,0,0,1,1,1,0
448.33,25.0,161.0,1.0,922.1900000000005,1201.0093681251697,5,0,0,2,0,1,2
8.649999999999977,48.0,273.0,1.0,10778.35,3593.232545254742,6,0,1,0,1,1,0
539.81,46.0,177.0,1.0,2051.25,4139.145472017721,2,0,1,0,1,0,0
363.53,63.0,142.0,1.0,1038.9099999999994,1764.1919772736521,1,0,0,1,2,1,1
64.9,51.0,72.0,1.0,6854.61,775.234503741158,2,0,0,1,1,1,2
358.18,18.0,157.0,1.0,619.8599999999997,306.49049080317803,4,0,0,2,0,1,2
167.2,30.0,84.0,1.0,11320.83,2547.902400533006,1,0,0,0,0,1,1
121.91,60.0,133.0,1.0,14510.8,1147.191043173558,6,0,0,0,1,1,2
137.57,54.0,70.0,1.0,5103.67,1046.4416636807618,12,0,1,0,1,1,2
534.62,55.0,45.0,1.0,13793.53,2135.713473990667,12,0,1,0,1,0,1
463.92,50.0,199.0,1.0,2403.39,3431.992748118375,3,0,1,0,1,1,0
320.14,60.0,96.0,1.0,3075.97,1180.9745902362406,1,0,1,1,1,1,2
214.93,28.0,52.0,1.0,7835.4,2920.5641358860153,5,0,1,2,0,1,1
660.02,20.0,84.0,1.0,414.4300000000003,1222.8481398850859,10,0,0,2,0,0,2
345.81,40.0,135.0,1.0,6116.8,681.143084500704,6,0,0,0,0,1,2
143.54,71.0,80.0,1.0,6067.62,129.724928189055,10,0,0,1,2,1,2
42.55000000000004,53.0,29.000000000000014,1.0,7341.43,3875.612974892549,3,0,0,0,1,1,0
541.79,22.0,125.0,1.0,1454.08,3431.992748118375,8,0,0,2,0,0,0
40.56999999999999,26.0,63.0,1.0,1476.9099999999999,768.3411955450501,2,0,0,2,0,1,2
498.67,28.0,244.0,1.0,1719.9700000000003,1754.3467829959206,12,0,1,2,0,1,1
227.22,53.0,220.0,1.0,832.8199999999997,3063.3424756330105,3,0,0,0,1,1,0
56.94,76.0,74.0,1.0,7004.63,854.8235744296312,12,0,1,0,2,1,2
629.82,68.0,159.0,1.0,6385.69,2634.80046780374,7,0,0,1,2,0,1
59.44,35.0,176.0,1.0,5472.03,1147.191043173558,6,0,1,0,0,1,2
186.69,30.0,54.0,1.0,8602.22,0.0,12,0,0,0,0,1,2
230.46,19.0,179.0,1.0,162.52999999999975,3431.992748118375,4,0,1,2,0,1,0
65.08999999999997,44.0,159.0,1.0,9370.9,3875.612974892549,2,0,1,0,1,1,0
457.09,55.0,63.0,1.0,8570.82,1222.8481398850859,5,0,1,0,1,1,2
552.02,44.0,100.0,1.0,522.0799999999999,1147.191043173558,11,0,0,0,1,0,2
377.12,34.0,61.00000000000001,1.0,836.6700000000001,2283.538694936679,8,0,0,0,0,1,1
204.56,18.0,179.0,1.0,364.72000000000025,3915.3405767631098,9,0,0,2,0,1,0
420.28,35.0,144.0,1.0,8557.32,327.91251631202124,5,0,0,0,0,1,2
124.59,27.0,171.0,1.0,129.28999999999996,854.8235744296312,5,0,0,2,0,1,2
73.87999999999997,39.0,34.0,1.0,6474.41,854.8235744296312,1,0,1,0,0,1,2
245.93,54.0,172.0,1.0,7986.63,3960.4544021953357,6,0,0,0,1,1,0
622.41,64.0,125.0,1.0,7322.01,1038.5237004133305,12,0,0,0,2,0,2
43.72999999999999,34.0,145.0,1.0,9929.43,1841.472178998541,4,0,0,0,0,1,1
2.0299999999999727,33.0,27.999999999999986,1.0,3012.31,775.234503741158,1,0,0,0,0,1,2
770.65,31.0,137.0,1.0,7198.8,1343.2658942988746,7,0,1,0,0,0,2
260.31,63.0,113.0,1.0,10980.38,2434.615458568335,2,0,0,0,2,1,1
356.1,26.0,187.0,1.0,868.3500000000004,2253.8714609191984,10,0,0,2,0,1,1
27.069999999999993,80.0,39.0,1.0,3773.29,461.4462987711208,3,0,0,1,2,1,2
119.88999999999999,67.0,60.0,1.0,6697.77,3416.964917120046,12,0,0,0,2,1,0
106.38999999999999,37.0,281.0,1.0,9410.99,461.4462987711208,2,0,1,0,0,1,2
12.04000000000002,37.0,58.0,1.0,6213.32,2253.8714609191984,11,0,1,0,0,1,1
29.379999999999995,28.0,63.0,1.0,1663.31,272.87354047892876,2,0,0,2,0,1,2
319.85,60.0,148.0,1.0,711.6599999999999,2625.6387558420174,7,0,0,0,1,1,1
350.14,75.0,38.0,1.0,2403.25,3944.422231489921,3,0,1,1,2,1,0
163.94,52.0,73.0,1.0,5957.37,461.4462987711208,8,0,0,1,1,1,2
170.53,24.0,58.0,1.0,801.0100000000002,2135.713473990667,2,0,0,2,0,1,1
41.49000000000001,24.0,13.0,1.0,928.3299999999999,2920.5641358860153,4,0,1,2,0,1,1
121.43,52.0,243.0,1.0,7365.28,4032.909379952436,3,0,0,0,1,1,0
350.46,51.0,165.0,1.0,5839.38,1222.8481398850859,12,0,0,1,1,1,2
220.41,26.0,155.0,1.0,5116.98,3063.3424756330105,9,0,1,0,0,1,0
33.45999999999998,72.0,111.0,1.0,3641.07,3875.612974892549,2,0,0,1,2,1,0
104.79000000000002,70.0,223.0,1.0,1352.19,2625.6387558420174,8,0,0,0,2,1,1
246.27,29.0,141.0,1.0,7299.86,3960.4544021953357,12,0,1,0,0,1,0
48.849999999999994,19.0,176.0,1.0,1503.56,2209.3234283215647,12,0,0,2,0,1,1
332.0,69.0,17.0,1.0,5943.13,854.8235744296312,4,0,0,1,2,1,2
118.1,54.0,167.0,1.0,895.6599999999999,1536.6261138623188,10,0,1,0,1,1,1
84.59,67.0,10.0,1.0,5669.1,3593.232545254742,4,0,0,0,2,1,0
295.64,21.0,82.0,1.0,1061.9600000000005,1343.2658942988746,12,0,1,2,0,1,2
514.33,25.0,160.0,1.0,1592.94,129.724928189055,6,0,0,2,0,0,2
94.59000000000003,39.0,34.0,1.0,6171.89,327.91251631202124,12,0,1,0,0,1,2
80.43,59.0,157.0,1.0,5987.67,768.3411955450501,1,0,0,1,1,1,2
54.25,68.0,37.0,1.0,14783.33,461.4462987711208,7,0,1,0,2,1,2
518.85,22.0,82.0,1.0,1806.0,1764.1919772736521,10,0,1,2,0,0,1
10.649999999999977,54.0,161.0,1.0,13240.72,1046.4416636807618,4,0,1,0,1,1,2
107.03,27.0,73.0,1.0,1408.0699999999997,1754.3467829959206,3,0,0,2,0,1,1
346.11,41.0,213.0,1.0,9551.64,2209.3234283215647,1,0,0,0,1,1,1
138.06,44.0,159.0,1.0,1070.4700000000003,854.8235744296312,7,0,0,0,1,1,2
158.02,49.0,120.0,1.0,9374.24,0.0,9,0,0,0,1,1,2
435.5,55.0,112.0,1.0,6981.03,2135.713473990667,5,0,0,0,1,1,1
110.49000000000004,57.0,48.0,1.0,10483.93,681.143084500704,10,0,1,0,1,1,2
329.4,34.0,68.0,1.0,9588.07,2625.6387558420174,12,0,1,0,0,1,1
635.4000000000001,47.0,106.0,1.0,1238.1099999999997,2625.6387558420174,9,0,0,0,1,0,1
769.97,22.0,23.0,1.0,1244.9300000000003,3915.3405767631098,2,0,0,2,0,0,0
175.07,26.0,169.0,1.0,1040.25,2634.80046780374,9,0,0,2,0,1,1
7.310000000000002,78.0,282.0,1.0,5757.67,3593.232545254742,6,0,0,1,2,1,0
56.119999999999976,30.0,102.0,1.0,8839.67,3063.3424756330105,9,0,0,0,0,1,0
424.7,56.0,178.0,1.0,6239.89,1754.3467829959206,1,0,1,1,1,1,1
35.73000000000002,65.0,87.0,1.0,9073.17,1754.3467829959206,6,0,0,0,2,1,1
3.4399999999999977,78.0,108.0,1.0,7561.33,2253.8714609191984,1,0,0,1,2,1,1
139.03,50.0,81.0,1.0,2276.57,3944.422231489921,8,0,1,0,1,1,0
254.92,28.0,169.0,1.0,2791.12,2547.902400533006,9,0,0,0,0,1,1
115.11000000000001,28.0,139.0,1.0,9808.97,2920.5641358860153,5,0,1,0,0,1,1
171.11,57.0,171.0,1.0,6324.09,4139.145472017721,5,0,0,1,1,1,0
408.46,64.0,27.999999999999986,1.0,3140.79,681.143084500704,3,0,0,1,2,1,2
342.17,21.0,247.0,1.0,461.8299999999999,0.0,12,0,0,2,0,1,2
580.71,53.0,95.0,1.0,5670.0,129.724928189055,9,0,0,0,1,0,2
253.47,20.0,238.0,1.0,220.51000000000022,1201.0093681251697,6,0,0,2,0,1,2
22.810000000000002,62.0,75.0,1.0,3634.76,0.0,5,0,1,1,2,1,2
266.57,39.0,96.0,1.0,7180.48,306.49049080317803,7,0,1,0,0,1,2
374.61,75.0,37.0,1.0,1389.71,3431.992748118375,8,0,1,1,2,1,0
339.35,78.0,70.0,1.0,5002.7,306.49049080317803,2,0,0,1,2,1,2
810.36,20.0,67.0,1.0,9239.12,768.3411955450501,1,0,0,2,0,0,2
9.829999999999984,24.0,86.0,1.0,666.4200000000001,1536.6261138623188,7,0,0,2,0,1,1
135.57,51.0,116.0,1.0,11351.64,306.49049080317803,6,0,0,0,1,1,2
340.05,43.0,37.0,1.0,7234.15,775.234503741158,10,0,0,0,1,1,2
283.45,27.0,127.0,1.0,2049.51,2634.80046780374,10,0,0,0,0,1,1
100.99000000000001,68.0,114.0,1.0,8865.27,0.0,5,0,0,0,2,1,2
90.88,18.0,176.0,1.0,3908.47,2920.5641358860153,2,0,0,2,0,1,1
655.1499999999999,26.0,264.0,1.0,5587.44,3875.612974892549,1,0,0,0,0,0,0
320.55,50.0,118.0,1.0,438.75,1180.9745902362406,5,0,1,0,1,1,2
41.50999999999999,28.0,48.0,1.0,609.6000000000004,3450.9396200391825,10,0,1,2,0,1,0
71.53000000000003,68.0,39.0,1.0,2393.73,1343.2658942988746,10,0,0,1,2,1,2
467.13,54.0,45.0,1.0,3914.84,1764.1919772736521,9,0,0,1,1,1,1
235.4,28.0,70.0,1.0,818.3599999999997,775.234503741158,9,0,0,2,0,1,2
159.32,18.0,100.0,1.0,304.4399999999996,3875.612974892549,1,0,0,2,0,1,0
50.829999999999984,30.0,48.0,1.0,9553.42,129.724928189055,12,0,1,0,0,1,2
56.889999999999986,59.0,56.0,1.0,3034.67,2283.538694936679,2,0,0,0,1,1,1
20.220000000000027,43.0,138.0,1.0,5515.32,1343.2658942988746,3,0,0,0,1,1,2
50.400000000000006,36.0,84.0,1.0,1677.0100000000002,2547.902400533006,3,0,0,0,0,1,1
73.87999999999997,53.0,131.0,1.0,4055.55,3944.422231489921,5,0,0,1,1,1,0
119.61000000000001,33.0,53.0,1.0,9899.94,3915.3405767631098,3,0,0,0,0,1,0
116.57999999999998,43.0,247.0,1.0,2620.74,681.143084500704,8,0,0,0,1,1,2
156.26,46.0,160.0,1.0,7854.1,461.4462987711208,1,0,0,0,1,1,2
427.0,49.0,163.0,1.0,8253.65,2135.713473990667,7,0,0,0,1,1,1
443.68,18.0,137.0,1.0,874.1499999999996,3416.964917120046,4,0,0,2,0,1,0
101.75999999999999,31.0,26.0,1.0,6043.25,129.724928189055,2,0,0,0,0,1,2
67.57,37.0,107.0,1.0,2766.12,854.8235744296312,8,0,0,0,0,1,2
326.29,56.0,179.0,1.0,8171.26,2625.6387558420174,12,0,1,0,1,1,1
158.56,33.0,100.0,1.0,5401.21,4032.909379952436,2,0,0,0,0,1,0
56.02000000000001,27.0,142.0,1.0,3548.02,1536.6261138623188,6,0,1,2,0,1,1
288.28,27.0,36.0,1.0,160.82999999999993,3935.9262946445274,1,0,1,2,0,1,0
245.67,24.0,107.0,1.0,752.25,3935.9262946445274,1,0,0,2,0,1,0
114.35,41.0,21.0,1.0,469.1199999999999,3063.3424756330105,11,0,0,0,1,1,0
504.63,60.0,168.0,1.0,3806.16,3935.9262946445274,11,0,1,0,1,0,0
8.370000000000005,63.0,135.0,1.0,1106.3399999999997,2634.80046780374,1,0,0,1,2,1,1
197.49,53.0,30.0,1.0,5005.33,3960.4544021953357,7,0,1,1,1,1,0
637.97,58.0,90.0,1.0,7949.03,0.0,10,0,0,1,1,0,2
13.519999999999982,26.0,65.0,1.0,259.77000000000044,3875.612974892549,5,0,0,2,0,1,0
432.1,49.0,240.0,1.0,2114.3,4139.145472017721,3,0,0,0,1,1,0
642.68,50.0,94.0,1.0,8461.46,3960.4544021953357,2,0,0,0,1,0,0
78.44,52.0,292.0,1.0,6870.84,4111.761663131726,11,0,1,1,1,1,0
139.72,49.0,201.0,1.0,5058.83,1536.6261138623188,1,0,0,0,1,1,1
499.99,31.0,296.0,1.0,8885.0,4111.761663131726,8,0,0,0,0,1,0
10.069999999999993,24.0,49.0,1.0,530.8099999999995,2920.5641358860153,1,0,1,2,0,1,1
120.62,23.0,85.0,1.0,9379.53,681.143084500704,2,0,0,2,0,1,2
578.49,59.0,180.0,1.0,6475.13,1222.8481398850859,10,0,0,1,1,0,2
280.92,41.0,168.0,1.0,5298.85,3450.9396200391825,1,0,1,0,1,1,0
42.41999999999999,21.0,102.0,1.0,490.5699999999997,4032.909379952436,6,0,1,2,0,1,0
77.03,67.0,259.0,1.0,11310.27,3960.4544021953357,6,0,0,0,2,1,0
22.589999999999975,62.0,45.0,1.0,3988.75,3875.612974892549,3,0,0,1,2,1,0
568.76,51.0,155.0,1.0,7484.32,272.87354047892876,10,0,0,1,1,0,2
105.94,51.0,207.0,1.0,5963.1,2135.713473990667,8,0,0,0,1,1,1
350.15,21.0,195.0,1.0,296.47000000000025,3960.4544021953357,11,0,0,2,0,1,0
183.67,19.0,238.0,1.0,910.2600000000002,3915.3405767631098,6,0,1,2,0,1,0
278.27,29.0,123.0,1.0,6684.34,3416.964917120046,4,0,0,0,0,1,0
470.30000000000007,40.0,88.0,1.0,8524.09,2434.615458568335,9,0,0,0,0,1,1
261.69,53.0,84.0,1.0,5126.65,129.724928189055,11,0,0,1,1,1,2
365.04,22.0,94.0,1.0,873.8900000000003,461.4462987711208,3,0,0,2,0,1,2
211.1,57.0,136.0,1.0,7059.77,1754.3467829959206,9,0,0,1,1,1,1
21.49000000000001,58.0,240.0,1.0,11991.24,2625.6387558420174,5,0,0,0,1,1,1
63.579999999999984,18.0,199.0,1.0,8086.04,768.3411955450501,9,0,0,2,0,1,2
321.86,63.0,167.0,1.0,12626.49,2547.902400533006,7,0,0,0,2,1,1
12.110000000000014,75.0,127.0,1.0,1730.2799999999997,1343.2658942988746,12,0,0,1,2,1,2
642.54,44.0,27.999999999999986,1.0,3143.17,1180.9745902362406,5,0,0,0,1,0,2
210.45,27.0,146.0,1.0,1242.4899999999998,3593.232545254742,12,0,0,2,0,1,0
313.65,55.0,173.0,1.0,1886.3599999999997,1147.191043173558,1,0,0,1,1,1,2
99.75999999999999,26.0,131.0,1.0,416.8900000000003,4032.909379952436,8,0,0,2,0,1,0
115.31999999999996,53.0,113.0,1.0,5929.08,2625.6387558420174,7,0,0,1,1,1,1
33.610000000000014,23.0,72.0,1.0,479.0799999999999,1180.9745902362406,8,0,1,2,0,1,2
498.59,33.0,32.0,1.0,5862.99,2135.713473990667,1,0,1,0,0,1,1
98.81,27.0,91.0,1.0,797.1000000000004,4139.145472017721,9,0,0,2,0,1,0
1.8699999999999477,65.0,147.0,1.0,7287.94,327.91251631202124,10,0,0,1,2,1,2
78.92000000000002,59.0,95.0,1.0,5624.86,1343.2658942988746,6,0,1,0,1,1,2
194.29,39.0,10.0,1.0,2988.41,3875.612974892549,1,0,0,0,0,1,0
105.53,24.0,88.0,1.0,1433.6599999999999,2634.80046780374,6,0,1,2,0,1,1
737.34,30.0,34.0,1.0,7336.56,1754.3467829959206,3,0,1,0,0,0,1
237.86,18.0,210.0,1.0,475.6300000000001,129.724928189055,2,0,0,2,0,1,2
409.61,65.0,89.0,1.0,11698.15,1764.1919772736521,7,0,0,0,2,1,1
75.53,21.0,157.0,1.0,1034.3499999999995,3960.4544021953357,8,0,1,2,0,1,0
72.75,64.0,15.0,1.0,12042.79,3450.9396200391825,5,0,0,0,2,1,0
39.110000000000014,26.0,143.0,1.0,518.54,768.3411955450501,9,0,1,2,0,1,2
729.38,68.0,90.0,1.0,9127.65,3944.422231489921,11,0,0,0,2,0,0
137.49,34.0,50.0,1.0,4471.05,2253.8714609191984,7,0,0,0,0,1,1
504.71,29.0,61.00000000000001,1.0,6214.54,775.234503741158,4,0,1,0,0,0,2
371.47,24.0,58.0,1.0,1187.0400000000004,1180.9745902362406,5,0,0,2,0,1,2
430.35,36.0,205.0,1.0,354.89999999999964,854.8235744296312,2,0,1,0,0,1,2
230.32,35.0,56.0,1.0,791.46,3593.232545254742,5,0,0,0,0,1,0
121.70999999999998,52.0,140.0,1.0,5878.89,1147.191043173558,9,0,0,1,1,1,2
98.87,20.0,179.0,1.0,533.1999999999998,775.234503741158,1,0,1,2,0,1,2
117.55000000000001,24.0,35.0,1.0,897.9400000000005,3960.4544021953357,5,0,0,2,0,1,0
244.64,30.0,103.0,1.0,9159.56,3416.964917120046,2,0,0,0,0,1,0
321.93,45.0,12.0,1.0,4392.73,1222.8481398850859,12,0,0,0,1,1,2
346.65,30.0,60.0,1.0,6356.96,327.91251631202124,1,0,1,0,0,1,2
388.65,76.0,43.000000000000014,1.0,7896.85,2135.713473990667,2,0,0,1,2,1,1
